timestamp,city,road_type,hour_of_day,day_of_week,vehicle_count,traffic_density,average_speed,congestion_level
2024-02-13 03:00:00,Aurangabad,arterial,3,Tuesday,68,3.4,68.0,low
2024-02-13 03:00:00,Aurangabad,commercial,3,Tuesday,58,4.83,38.8,low
2024-02-13 03:00:00,Aurangabad,residential,3,Tuesday,15,1.88,50.0,low
2024-02-13 03:00:00,Mumbai,highway,3,Tuesday,94,3.13,104.3,low
2024-02-13 03:00:00,Mumbai,arterial,3,Tuesday,88,4.4,67.2,low
2024-02-13 03:00:00,Mumbai,commercial,3,Tuesday,56,4.67,36.9,low
2024-02-13 03:00:00,Mumbai,residential,3,Tuesday,18,2.25,49.7,low
2024-02-13 03:00:00,Nagpur,highway,3,Tuesday,84,2.8,108.9,low
2024-02-13 03:00:00,Nagpur,arterial,3,Tuesday,86,4.3,69.2,low
2024-02-13 03:00:00,Nagpur,commercial,3,Tuesday,45,3.75,37.0,low
2024-02-13 03:00:00,Nagpur,residential,3,Tuesday,18,2.25,46.8,low
2024-02-13 03:00:00,Nashik,highway,3,Tuesday,67,2.23,110.0,low
2024-02-13 03:00:00,Nashik,arterial,3,Tuesday,92,4.6,66.6,low
2024-02-13 03:00:00,Nashik,commercial,3,Tuesday,57,4.75,39.8,low
2024-02-13 03:00:00,Nashik,residential,3,Tuesday,21,2.62,49.9,low
2024-02-13 03:00:00,Pune,highway,3,Tuesday,123,4.1,105.4,low
2024-02-13 03:00:00,Pune,arterial,3,Tuesday,116,5.8,69.5,low
2024-02-13 03:00:00,Pune,commercial,3,Tuesday,74,6.17,39.4,low
2024-02-13 03:00:00,Pune,residential,3,Tuesday,27,3.38,50.0,low
2024-02-13 03:00:00,Thane,highway,3,Tuesday,91,3.03,108.5,low
2024-02-13 03:00:00,Thane,arterial,3,Tuesday,92,4.6,66.6,low
2024-02-13 03:00:00,Thane,commercial,3,Tuesday,64,5.33,38.3,low
2024-02-13 03:00:00,Thane,residential,3,Tuesday,21,2.62,47.9,low
2024-02-13 04:00:00,Aurangabad,highway,4,Tuesday,131,4.37,105.9,low
2024-02-13 04:00:00,Aurangabad,arterial,4,Tuesday,121,6.05,65.6,low
2024-02-13 04:00:00,Aurangabad,commercial,4,Tuesday,84,7.0,39.2,low
2024-02-13 04:00:00,Aurangabad,residential,4,Tuesday,24,3.0,42.9,low
2024-02-13 04:00:00,Mumbai,highway,4,Tuesday,119,3.97,103.7,low
2024-02-13 04:00:00,Mumbai,arterial,4,Tuesday,127,6.35,67.1,low
2024-02-13 04:00:00,Mumbai,commercial,4,Tuesday,85,7.08,36.6,low
2024-02-13 04:00:00,Mumbai,residential,4,Tuesday,31,3.88,45.9,low
2024-02-13 04:00:00,Nagpur,highway,4,Tuesday,131,4.37,108.0,low
2024-02-13 04:00:00,Nagpur,arterial,4,Tuesday,107,5.35,66.8,low
2024-02-13 04:00:00,Nagpur,commercial,4,Tuesday,83,6.92,35.2,low
2024-02-13 04:00:00,Nagpur,residential,4,Tuesday,27,3.38,50.0,low
2024-02-13 04:00:00,Nashik,highway,4,Tuesday,140,4.67,109.5,low
2024-02-13 04:00:00,Nashik,arterial,4,Tuesday,170,8.5,62.4,low
2024-02-13 04:00:00,Nashik,commercial,4,Tuesday,95,7.92,34.9,low
2024-02-13 04:00:00,Nashik,residential,4,Tuesday,35,4.38,49.2,low
2024-02-13 04:00:00,Pune,highway,4,Tuesday,174,5.8,106.6,low
2024-02-13 04:00:00,Pune,arterial,4,Tuesday,198,9.9,66.4,low
2024-02-13 04:00:00,Pune,commercial,4,Tuesday,125,10.42,39.9,low
2024-02-13 04:00:00,Pune,residential,4,Tuesday,47,5.88,50.0,low
2024-02-13 04:00:00,Thane,highway,4,Tuesday,149,4.97,103.0,low
2024-02-13 04:00:00,Thane,arterial,4,Tuesday,134,6.7,65.7,low
2024-02-13 04:00:00,Thane,commercial,4,Tuesday,100,8.33,34.0,low
2024-02-13 04:00:00,Thane,residential,4,Tuesday,34,4.25,49.1,low
2024-02-13 05:00:00,Aurangabad,highway,5,Tuesday,269,8.97,106.8,low
2024-02-13 05:00:00,Aurangabad,arterial,5,Tuesday,255,12.75,63.6,low
2024-02-13 05:00:00,Aurangabad,commercial,5,Tuesday,204,17.0,36.1,low
2024-02-13 05:00:00,Aurangabad,residential,5,Tuesday,58,7.25,47.7,low
2024-02-13 05:00:00,Mumbai,highway,5,Tuesday,301,10.03,105.0,low
2024-02-13 05:00:00,Mumbai,arterial,5,Tuesday,226,11.3,62.2,low
2024-02-13 05:00:00,Mumbai,commercial,5,Tuesday,189,15.75,31.5,low
2024-02-13 05:00:00,Mumbai,residential,5,Tuesday,65,8.12,45.8,low
2024-02-13 05:00:00,Nagpur,highway,5,Tuesday,257,8.57,106.1,low
2024-02-13 05:00:00,Nagpur,arterial,5,Tuesday,209,10.45,65.9,low
2024-02-13 05:00:00,Nagpur,commercial,5,Tuesday,175,14.58,31.0,low
2024-02-13 05:00:00,Nagpur,residential,5,Tuesday,52,6.5,48.8,low
2024-02-13 05:00:00,Nashik,highway,5,Tuesday,288,9.6,104.3,low
2024-02-13 05:00:00,Nashik,arterial,5,Tuesday,296,14.8,62.4,low
2024-02-13 05:00:00,Nashik,commercial,5,Tuesday,199,16.58,32.4,low
2024-02-13 05:00:00,Nashik,residential,5,Tuesday,62,7.75,50.0,low
2024-02-13 05:00:00,Pune,highway,5,Tuesday,414,13.8,103.6,low
2024-02-13 05:00:00,Pune,arterial,5,Tuesday,354,17.7,61.2,low
2024-02-13 05:00:00,Pune,commercial,5,Tuesday,251,20.92,35.5,low
2024-02-13 05:00:00,Pune,residential,5,Tuesday,104,13.0,45.2,low
2024-02-13 05:00:00,Thane,highway,5,Tuesday,328,10.93,104.1,low
2024-02-13 05:00:00,Thane,arterial,5,Tuesday,310,15.5,64.0,low
2024-02-13 05:00:00,Thane,commercial,5,Tuesday,199,16.58,37.0,low
2024-02-13 05:00:00,Thane,residential,5,Tuesday,73,9.12,45.7,low
2024-02-13 06:00:00,Aurangabad,highway,6,Tuesday,600,20.0,99.6,low
2024-02-13 06:00:00,Aurangabad,arterial,6,Tuesday,532,26.6,57.6,low
2024-02-13 06:00:00,Aurangabad,commercial,6,Tuesday,472,39.33,30.4,low
2024-02-13 06:00:00,Aurangabad,residential,6,Tuesday,137,17.12,46.4,low
2024-02-13 06:00:00,Mumbai,highway,6,Tuesday,703,23.43,97.1,low
2024-02-13 06:00:00,Mumbai,arterial,6,Tuesday,668,33.4,51.7,low
2024-02-13 06:00:00,Mumbai,commercial,6,Tuesday,413,34.42,31.9,low
2024-02-13 06:00:00,Mumbai,residential,6,Tuesday,146,18.25,45.8,low
2024-02-13 06:00:00,Nagpur,highway,6,Tuesday,577,19.23,101.5,low
2024-02-13 06:00:00,Nagpur,arterial,6,Tuesday,501,25.05,61.3,low
2024-02-13 06:00:00,Nagpur,commercial,6,Tuesday,377,31.42,27.9,low
2024-02-13 06:00:00,Nagpur,residential,6,Tuesday,142,17.75,44.7,low
2024-02-13 06:00:00,Nashik,highway,6,Tuesday,673,22.43,101.9,low
2024-02-13 06:00:00,Nashik,arterial,6,Tuesday,723,36.15,52.8,low
2024-02-13 06:00:00,Nashik,commercial,6,Tuesday,467,38.92,30.5,low
2024-02-13 06:00:00,Nashik,residential,6,Tuesday,136,17.0,47.8,low
2024-02-13 06:00:00,Pune,highway,6,Tuesday,898,29.93,93.3,low
2024-02-13 06:00:00,Pune,arterial,6,Tuesday,970,48.5,49.6,medium
2024-02-13 06:00:00,Pune,commercial,6,Tuesday,487,40.58,27.6,medium
2024-02-13 06:00:00,Pune,residential,6,Tuesday,191,23.88,44.4,low
2024-02-13 06:00:00,Thane,highway,6,Tuesday,890,29.67,96.2,low
2024-02-13 06:00:00,Thane,arterial,6,Tuesday,615,30.75,57.9,low
2024-02-13 06:00:00,Thane,commercial,6,Tuesday,462,38.5,28.3,low
2024-02-13 06:00:00,Thane,residential,6,Tuesday,153,19.12,44.5,low
2024-02-13 07:00:00,Aurangabad,highway,7,Tuesday,1350,45.0,82.7,medium
2024-02-13 07:00:00,Aurangabad,arterial,7,Tuesday,1343,67.15,39.5,medium
2024-02-13 07:00:00,Aurangabad,commercial,7,Tuesday,994,82.83,11.1,high
2024-02-13 07:00:00,Aurangabad,residential,7,Tuesday,301,37.62,38.8,low
2024-02-13 07:00:00,Mumbai,highway,7,Tuesday,1638,54.6,79.4,medium
2024-02-13 07:00:00,Mumbai,arterial,7,Tuesday,1256,62.8,38.0,medium
2024-02-13 07:00:00,Mumbai,commercial,7,Tuesday,1020,85.0,13.8,high
2024-02-13 07:00:00,Mumbai,residential,7,Tuesday,343,42.88,34.4,medium
2024-02-13 07:00:00,Nagpur,highway,7,Tuesday,1193,39.77,85.1,low
2024-02-13 07:00:00,Nagpur,arterial,7,Tuesday,1163,58.15,42.5,medium
2024-02-13 07:00:00,Nagpur,commercial,7,Tuesday,905,75.42,17.2,high
2024-02-13 07:00:00,Nagpur,residential,7,Tuesday,310,38.75,37.0,low
2024-02-13 07:00:00,Nashik,highway,7,Tuesday,1651,55.03,84.0,medium
2024-02-13 07:00:00,Nashik,arterial,7,Tuesday,1702,85.1,32.7,high
2024-02-13 07:00:00,Nashik,commercial,7,Tuesday,1080,90.0,10.8,high
2024-02-13 07:00:00,Nashik,residential,7,Tuesday,352,44.0,36.0,medium
2024-02-13 07:00:00,Pune,highway,7,Tuesday,2425,80.83,69.8,high
2024-02-13 07:00:00,Pune,arterial,7,Tuesday,1952,97.6,28.9,high
2024-02-13 07:00:00,Pune,commercial,7,Tuesday,1279,100.0,10.0,high
2024-02-13 07:00:00,Pune,residential,7,Tuesday,586,73.25,28.6,high
2024-02-13 07:00:00,Thane,highway,7,Tuesday,1915,63.83,81.1,medium
2024-02-13 07:00:00,Thane,arterial,7,Tuesday,1426,71.3,39.7,high
2024-02-13 07:00:00,Thane,commercial,7,Tuesday,1019,84.92,18.6,high
2024-02-13 07:00:00,Thane,residential,7,Tuesday,417,52.12,35.9,medium
2024-02-13 08:00:00,Aurangabad,highway,8,Tuesday,2032,67.73,74.7,medium
2024-02-13 08:00:00,Aurangabad,arterial,8,Tuesday,2125,100.0,25.0,high
2024-02-13 08:00:00,Aurangabad,commercial,8,Tuesday,1353,100.0,10.0,high
2024-02-13 08:00:00,Aurangabad,residential,8,Tuesday,421,52.62,37.7,medium
2024-02-13 08:00:00,Mumbai,highway,8,Tuesday,2207,73.57,73.8,high
2024-02-13 08:00:00,Mumbai,arterial,8,Tuesday,1917,95.85,27.1,high
2024-02-13 08:00:00,Mumbai,commercial,8,Tuesday,1315,100.0,13.3,high
2024-02-13 08:00:00,Mumbai,residential,8,Tuesday,508,63.5,30.3,medium
2024-02-13 08:00:00,Nagpur,highway,8,Tuesday,1848,61.6,85.0,medium
2024-02-13 08:00:00,Nagpur,arterial,8,Tuesday,1868,93.4,30.9,high
2024-02-13 08:00:00,Nagpur,commercial,8,Tuesday,1228,100.0,10.9,high
2024-02-13 08:00:00,Nagpur,residential,8,Tuesday,366,45.75,35.2,medium
2024-02-13 08:00:00,Nashik,highway,8,Tuesday,2298,76.6,69.9,high
2024-02-13 08:00:00,Nashik,arterial,8,Tuesday,1819,90.95,30.4,high
2024-02-13 08:00:00,Nashik,commercial,8,Tuesday,1380,100.0,10.0,high
2024-02-13 08:00:00,Nashik,residential,8,Tuesday,380,47.5,33.2,medium
2024-02-13 08:00:00,Pune,highway,8,Tuesday,2947,98.23,60.4,high
2024-02-13 08:00:00,Pune,arterial,8,Tuesday,2928,100.0,25.0,high
2024-02-13 08:00:00,Pune,commercial,8,Tuesday,1789,100.0,10.1,high
2024-02-13 08:00:00,Pune,residential,8,Tuesday,647,80.88,26.9,high
2024-02-13 08:00:00,Thane,highway,8,Tuesday,2076,69.2,76.4,medium
2024-02-13 08:00:00,Thane,arterial,8,Tuesday,2275,100.0,25.0,high
2024-02-13 08:00:00,Thane,commercial,8,Tuesday,1483,100.0,10.7,high
2024-02-13 08:00:00,Thane,residential,8,Tuesday,522,65.25,30.4,medium
2024-02-13 09:00:00,Aurangabad,highway,9,Tuesday,1987,66.23,81.1,medium
2024-02-13 09:00:00,Aurangabad,arterial,9,Tuesday,1822,91.1,29.6,high
2024-02-13 09:00:00,Aurangabad,commercial,9,Tuesday,1231,100.0,10.0,high
2024-02-13 09:00:00,Aurangabad,residential,9,Tuesday,314,39.25,35.9,low
2024-02-13 09:00:00,Mumbai,highway,9,Tuesday,2050,68.33,75.4,medium
2024-02-13 09:00:00,Mumbai,arterial,9,Tuesday,2114,100.0,25.0,high
2024-02-13 09:00:00,Mumbai,commercial,9,Tuesday,1291,100.0,10.9,high
2024-02-13 09:00:00,Mumbai,residential,9,Tuesday,485,60.62,32.1,medium
2024-02-13 09:00:00,Nagpur,highway,9,Tuesday,1801,60.03,80.3,medium
2024-02-13 09:00:00,Nagpur,arterial,9,Tuesday,1795,89.75,29.6,high
2024-02-13 09:00:00,Nagpur,commercial,9,Tuesday,1493,100.0,11.2,high
2024-02-13 09:00:00,Nagpur,residential,9,Tuesday,376,47.0,34.4,medium
2024-02-13 09:00:00,Nashik,highway,9,Tuesday,1945,64.83,80.6,medium
2024-02-13 09:00:00,Nashik,arterial,9,Tuesday,1468,73.4,37.1,high
2024-02-13 09:00:00,Nashik,commercial,9,Tuesday,1369,100.0,11.0,high
2024-02-13 09:00:00,Nashik,residential,9,Tuesday,450,56.25,36.2,medium
2024-02-13 09:00:00,Pune,highway,9,Tuesday,2754,91.8,64.0,high
2024-02-13 09:00:00,Pune,arterial,9,Tuesday,2780,100.0,28.1,high
2024-02-13 09:00:00,Pune,commercial,9,Tuesday,1838,100.0,12.0,high
2024-02-13 09:00:00,Pune,residential,9,Tuesday,611,76.38,27.3,high
2024-02-13 09:00:00,Thane,highway,9,Tuesday,2529,84.3,68.9,high
2024-02-13 09:00:00,Thane,arterial,9,Tuesday,1885,94.25,27.7,high
2024-02-13 09:00:00,Thane,commercial,9,Tuesday,1488,100.0,12.3,high
2024-02-13 09:00:00,Thane,residential,9,Tuesday,427,53.37,34.7,medium
2024-02-13 10:00:00,Aurangabad,highway,10,Tuesday,1239,41.3,89.2,medium
2024-02-13 10:00:00,Aurangabad,arterial,10,Tuesday,1384,69.2,38.4,medium
2024-02-13 10:00:00,Aurangabad,commercial,10,Tuesday,826,68.83,17.7,medium
2024-02-13 10:00:00,Aurangabad,residential,10,Tuesday,256,32.0,38.9,low
2024-02-13 10:00:00,Mumbai,highway,10,Tuesday,1300,43.33,86.6,medium
2024-02-13 10:00:00,Mumbai,arterial,10,Tuesday,1198,59.9,41.5,medium
2024-02-13 10:00:00,Mumbai,commercial,10,Tuesday,953,79.42,12.3,high
2024-02-13 10:00:00,Mumbai,residential,10,Tuesday,295,36.88,38.7,low
2024-02-13 10:00:00,Nagpur,highway,10,Tuesday,1380,46.0,86.5,medium
2024-02-13 10:00:00,Nagpur,arterial,10,Tuesday,1206,60.3,42.7,medium
2024-02-13 10:00:00,Nagpur,commercial,10,Tuesday,718,59.83,23.4,medium
2024-02-13 10:00:00,Nagpur,residential,10,Tuesday,279,34.88,41.2,low
2024-02-13 10:00:00,Nashik,highway,10,Tuesday,1795,59.83,77.5,medium
2024-02-13 10:00:00,Nashik,arterial,10,Tuesday,1185,59.25,44.7,medium
2024-02-13 10:00:00,Nashik,commercial,10,Tuesday,945,78.75,14.4,high
2024-02-13 10:00:00,Nashik,residential,10,Tuesday,304,38.0,37.4,low
2024-02-13 10:00:00,Pune,highway,10,Tuesday,2278,75.93,76.6,high
2024-02-13 10:00:00,Pune,arterial,10,Tuesday,1513,75.65,33.0,high
2024-02-13 10:00:00,Pune,commercial,10,Tuesday,1133,94.42,10.3,high
2024-02-13 10:00:00,Pune,residential,10,Tuesday,410,51.25,34.2,medium
2024-02-13 10:00:00,Thane,highway,10,Tuesday,1499,49.97,82.3,medium
2024-02-13 10:00:00,Thane,arterial,10,Tuesday,1235,61.75,45.3,medium
2024-02-13 10:00:00,Thane,commercial,10,Tuesday,926,77.17,16.0,high
2024-02-13 10:00:00,Thane,residential,10,Tuesday,281,35.12,38.5,low
2024-02-13 11:00:00,Aurangabad,highway,11,Tuesday,1205,40.17,91.1,medium
2024-02-13 11:00:00,Aurangabad,arterial,11,Tuesday,1172,58.6,41.2,medium
2024-02-13 11:00:00,Aurangabad,commercial,11,Tuesday,682,56.83,25.2,medium
2024-02-13 11:00:00,Aurangabad,residential,11,Tuesday,250,31.25,40.1,low
2024-02-13 11:00:00,Mumbai,highway,11,Tuesday,1370,45.67,84.8,medium
2024-02-13 11:00:00,Mumbai,arterial,11,Tuesday,1015,50.75,43.9,medium
2024-02-13 11:00:00,Mumbai,commercial,11,Tuesday,842,70.17,19.4,high
2024-02-13 11:00:00,Mumbai,residential,11,Tuesday,267,33.38,38.4,low
2024-02-13 11:00:00,Nagpur,highway,11,Tuesday,1363,45.43,86.8,medium
2024-02-13 11:00:00,Nagpur,arterial,11,Tuesday,1238,61.9,41.9,medium
2024-02-13 11:00:00,Nagpur,commercial,11,Tuesday,740,61.67,24.3,medium
2024-02-13 11:00:00,Nagpur,residential,11,Tuesday,251,31.37,40.5,low
2024-02-13 11:00:00,Nashik,highway,11,Tuesday,1417,47.23,91.4,medium
2024-02-13 11:00:00,Nashik,arterial,11,Tuesday,1144,57.2,45.2,medium
2024-02-13 11:00:00,Nashik,commercial,11,Tuesday,832,69.33,17.3,medium
2024-02-13 11:00:00,Nashik,residential,11,Tuesday,250,31.25,43.8,low
2024-02-13 11:00:00,Pune,highway,11,Tuesday,1409,46.97,87.5,medium
2024-02-13 11:00:00,Pune,arterial,11,Tuesday,1472,73.6,40.4,high
2024-02-13 11:00:00,Pune,commercial,11,Tuesday,1058,88.17,12.8,high
2024-02-13 11:00:00,Pune,residential,11,Tuesday,456,57.0,34.7,medium
2024-02-13 11:00:00,Thane,highway,11,Tuesday,1469,48.97,87.1,medium
2024-02-13 11:00:00,Thane,arterial,11,Tuesday,1089,54.45,47.0,medium
2024-02-13 11:00:00,Thane,commercial,11,Tuesday,835,69.58,19.8,medium
2024-02-13 11:00:00,Thane,residential,11,Tuesday,309,38.62,36.2,low
2024-02-13 12:00:00,Aurangabad,highway,12,Tuesday,1377,45.9,86.7,medium
2024-02-13 12:00:00,Aurangabad,arterial,12,Tuesday,1122,56.1,44.5,medium
2024-02-13 12:00:00,Aurangabad,commercial,12,Tuesday,920,76.67,18.2,high
2024-02-13 12:00:00,Aurangabad,residential,12,Tuesday,208,26.0,43.0,low
2024-02-13 12:00:00,Mumbai,highway,12,Tuesday,1415,47.17,88.0,medium
2024-02-13 12:00:00,Mumbai,arterial,12,Tuesday,1370,68.5,38.5,medium
2024-02-13 12:00:00,Mumbai,commercial,12,Tuesday,944,78.67,17.1,high
2024-02-13 12:00:00,Mumbai,residential,12,Tuesday,363,45.38,34.6,medium
2024-02-13 12:00:00,Nagpur,highway,12,Tuesday,1253,41.77,92.1,medium
2024-02-13 12:00:00,Nagpur,arterial,12,Tuesday,1238,61.9,42.9,medium
2024-02-13 12:00:00,Nagpur,commercial,12,Tuesday,807,67.25,16.4,medium
2024-02-13 12:00:00,Nagpur,residential,12,Tuesday,247,30.88,39.4,low
2024-02-13 12:00:00,Nashik,highway,12,Tuesday,1661,55.37,84.6,medium
2024-02-13 12:00:00,Nashik,arterial,12,Tuesday,1178,58.9,42.4,medium
2024-02-13 12:00:00,Nashik,commercial,12,Tuesday,1097,91.42,12.4,high
2024-02-13 12:00:00,Nashik,residential,12,Tuesday,377,47.12,37.2,medium
2024-02-13 12:00:00,Pune,highway,12,Tuesday,1983,66.1,76.6,medium
2024-02-13 12:00:00,Pune,arterial,12,Tuesday,1885,94.25,25.9,high
2024-02-13 12:00:00,Pune,commercial,12,Tuesday,1406,100.0,11.5,high
2024-02-13 12:00:00,Pune,residential,12,Tuesday,487,60.88,32.2,medium
2024-02-13 12:00:00,Thane,highway,12,Tuesday,1478,49.27,86.4,medium
2024-02-13 12:00:00,Thane,arterial,12,Tuesday,1462,73.1,41.1,high
2024-02-13 12:00:00,Thane,commercial,12,Tuesday,877,73.08,16.6,high
2024-02-13 12:00:00,Thane,residential,12,Tuesday,293,36.62,38.6,low
2024-02-13 13:00:00,Aurangabad,highway,13,Tuesday,991,33.03,95.9,low
2024-02-13 13:00:00,Aurangabad,arterial,13,Tuesday,1311,65.55,40.2,medium
2024-02-13 13:00:00,Aurangabad,commercial,13,Tuesday,762,63.5,17.9,medium
2024-02-13 13:00:00,Aurangabad,residential,13,Tuesday,235,29.38,42.4,low
2024-02-13 13:00:00,Mumbai,highway,13,Tuesday,1269,42.3,92.7,medium
2024-02-13 13:00:00,Mumbai,arterial,13,Tuesday,1453,72.65,37.3,high
2024-02-13 13:00:00,Mumbai,commercial,13,Tuesday,846,70.5,17.7,high
2024-02-13 13:00:00,Mumbai,residential,13,Tuesday,356,44.5,35.3,medium
2024-02-13 13:00:00,Nagpur,highway,13,Tuesday,1310,43.67,88.2,medium
2024-02-13 13:00:00,Nagpur,arterial,13,Tuesday,1270,63.5,39.8,medium
2024-02-13 13:00:00,Nagpur,commercial,13,Tuesday,821,68.42,19.4,medium
2024-02-13 13:00:00,Nagpur,residential,13,Tuesday,238,29.75,43.6,low
2024-02-13 13:00:00,Nashik,highway,13,Tuesday,1282,42.73,87.5,medium
2024-02-13 13:00:00,Nashik,arterial,13,Tuesday,1530,76.5,37.9,high
2024-02-13 13:00:00,Nashik,commercial,13,Tuesday,1097,91.42,10.0,high
2024-02-13 13:00:00,Nashik,residential,13,Tuesday,308,38.5,38.6,low
2024-02-13 13:00:00,Pune,highway,13,Tuesday,1775,59.17,81.1,medium
2024-02-13 13:00:00,Pune,arterial,13,Tuesday,1694,84.7,32.2,high
2024-02-13 13:00:00,Pune,commercial,13,Tuesday,1590,100.0,10.6,high
2024-02-13 13:00:00,Pune,residential,13,Tuesday,446,55.75,34.9,medium
2024-02-13 13:00:00,Thane,highway,13,Tuesday,1546,51.53,82.0,medium
2024-02-13 13:00:00,Thane,arterial,13,Tuesday,1113,55.65,44.9,medium
2024-02-13 13:00:00,Thane,commercial,13,Tuesday,905,75.42,13.4,high
2024-02-13 13:00:00,Thane,residential,13,Tuesday,374,46.75,36.2,medium
2024-02-13 14:00:00,Aurangabad,highway,14,Tuesday,1235,41.17,85.0,medium
2024-02-13 14:00:00,Aurangabad,arterial,14,Tuesday,1219,60.95,41.6,medium
2024-02-13 14:00:00,Aurangabad,commercial,14,Tuesday,859,71.58,19.0,high
2024-02-13 14:00:00,Aurangabad,residential,14,Tuesday,237,29.62,42.0,low
2024-02-13 14:00:00,Mumbai,highway,14,Tuesday,1187,39.57,88.9,low
2024-02-13 14:00:00,Mumbai,arterial,14,Tuesday,1097,54.85,42.4,medium
2024-02-13 14:00:00,Mumbai,commercial,14,Tuesday,760,63.33,19.6,medium
2024-02-13 14:00:00,Mumbai,residential,14,Tuesday,235,29.38,42.1,low
2024-02-13 14:00:00,Nagpur,highway,14,Tuesday,1079,35.97,92.5,low
2024-02-13 14:00:00,Nagpur,arterial,14,Tuesday,1142,57.1,43.8,medium
2024-02-13 14:00:00,Nagpur,commercial,14,Tuesday,693,57.75,23.3,medium
2024-02-13 14:00:00,Nagpur,residential,14,Tuesday,162,20.25,43.7,low
2024-02-13 14:00:00,Nashik,highway,14,Tuesday,1345,44.83,89.7,medium
2024-02-13 14:00:00,Nashik,arterial,14,Tuesday,1148,57.4,39.7,medium
2024-02-13 14:00:00,Nashik,commercial,14,Tuesday,627,52.25,25.6,medium
2024-02-13 14:00:00,Nashik,residential,14,Tuesday,262,32.75,44.2,low
2024-02-13 14:00:00,Pune,highway,14,Tuesday,1453,48.43,86.5,medium
2024-02-13 14:00:00,Pune,arterial,14,Tuesday,1837,91.85,29.1,high
2024-02-13 14:00:00,Pune,commercial,14,Tuesday,897,74.75,23.1,high
2024-02-13 14:00:00,Pune,residential,14,Tuesday,449,56.12,32.7,medium
2024-02-13 14:00:00,Thane,highway,14,Tuesday,1479,49.3,87.0,medium
2024-02-13 14:00:00,Thane,arterial,14,Tuesday,1276,63.8,38.5,medium
2024-02-13 14:00:00,Thane,commercial,14,Tuesday,864,72.0,21.3,high
2024-02-13 14:00:00,Thane,residential,14,Tuesday,304,38.0,39.4,low
2024-02-13 15:00:00,Aurangabad,highway,15,Tuesday,1173,39.1,88.6,low
2024-02-13 15:00:00,Aurangabad,arterial,15,Tuesday,1029,51.45,48.4,medium
2024-02-13 15:00:00,Aurangabad,commercial,15,Tuesday,857,71.42,15.9,high
2024-02-13 15:00:00,Aurangabad,residential,15,Tuesday,286,35.75,38.1,low
2024-02-13 15:00:00,Mumbai,highway,15,Tuesday,1301,43.37,87.3,medium
2024-02-13 15:00:00,Mumbai,arterial,15,Tuesday,1282,64.1,42.1,medium
2024-02-13 15:00:00,Mumbai,commercial,15,Tuesday,836,69.67,21.1,medium
2024-02-13 15:00:00,Mumbai,residential,15,Tuesday,333,41.62,36.5,medium
2024-02-13 15:00:00,Nagpur,highway,15,Tuesday,1218,40.6,88.9,medium
2024-02-13 15:00:00,Nagpur,arterial,15,Tuesday,1233,61.65,45.3,medium
2024-02-13 15:00:00,Nagpur,commercial,15,Tuesday,840,70.0,19.4,high
2024-02-13 15:00:00,Nagpur,residential,15,Tuesday,244,30.5,41.9,low
2024-02-13 15:00:00,Nashik,highway,15,Tuesday,1475,49.17,88.1,medium
2024-02-13 15:00:00,Nashik,arterial,15,Tuesday,1277,63.85,42.6,medium
2024-02-13 15:00:00,Nashik,commercial,15,Tuesday,1102,91.83,11.6,high
2024-02-13 15:00:00,Nashik,residential,15,Tuesday,309,38.62,38.8,low
2024-02-13 15:00:00,Pune,highway,15,Tuesday,1897,63.23,78.7,medium
2024-02-13 15:00:00,Pune,arterial,15,Tuesday,1930,96.5,26.3,high
2024-02-13 15:00:00,Pune,commercial,15,Tuesday,1211,100.0,10.5,high
2024-02-13 15:00:00,Pune,residential,15,Tuesday,427,53.37,33.3,medium
2024-02-13 15:00:00,Thane,highway,15,Tuesday,1428,47.6,86.1,medium
2024-02-13 15:00:00,Thane,arterial,15,Tuesday,1438,71.9,37.1,high
2024-02-13 15:00:00,Thane,commercial,15,Tuesday,886,73.83,17.7,high
2024-02-13 15:00:00,Thane,residential,15,Tuesday,345,43.12,37.3,medium
2024-02-13 16:00:00,Aurangabad,highway,16,Tuesday,1908,63.6,76.9,medium
2024-02-13 16:00:00,Aurangabad,arterial,16,Tuesday,1514,75.7,37.5,high
2024-02-13 16:00:00,Aurangabad,commercial,16,Tuesday,1026,85.5,18.2,high
2024-02-13 16:00:00,Aurangabad,residential,16,Tuesday,328,41.0,38.8,medium
2024-02-13 16:00:00,Mumbai,highway,16,Tuesday,1794,59.8,82.1,medium
2024-02-13 16:00:00,Mumbai,arterial,16,Tuesday,1469,73.45,40.1,high
2024-02-13 16:00:00,Mumbai,commercial,16,Tuesday,1180,98.33,11.8,high
2024-02-13 16:00:00,Mumbai,residential,16,Tuesday,370,46.25,36.8,medium
2024-02-13 16:00:00,Nagpur,highway,16,Tuesday,1407,46.9,88.9,medium
2024-02-13 16:00:00,Nagpur,arterial,16,Tuesday,1343,67.15,40.1,medium
2024-02-13 16:00:00,Nagpur,commercial,16,Tuesday,1062,88.5,10.3,high
2024-02-13 16:00:00,Nagpur,residential,16,Tuesday,300,37.5,39.6,low
2024-02-13 16:00:00,Nashik,highway,16,Tuesday,1643,54.77,81.3,medium
2024-02-13 16:00:00,Nashik,arterial,16,Tuesday,1817,90.85,30.9,high
2024-02-13 16:00:00,Nashik,commercial,16,Tuesday,1312,100.0,10.0,high
2024-02-13 16:00:00,Nashik,residential,16,Tuesday,402,50.25,35.2,medium
